date,nav_gross,nav_net,ret_gross,ret_net,drawdown_gross,drawdown_net
20240731,1.1108236274347012,1.0549571154339494,0.0038663984231790405,0.0030576171654728146,0.0,0.0
20240801,1.1083220678818542,1.051616647568418,-0.002251986265924155,-0.0031664489642854177,-0.002251986265924155,-0.0031664489642854177
20240802,1.0936312489144473,1.0365711883458437,-0.013255008984421779,-0.014306980835043781,-0.015477145152158367,-0.01742812747468203
20240805,1.0774884213173932,1.02036561699075,-0.014760759271534751,-0.015633823838914984,-0.030009450009891525,-0.03278948303881568
20240806,1.0856264383724965,1.0273472235869154,0.007552765202946121,0.0068422597546509145,-0.0226833391367397,-0.02617157744433707
20240807,1.1011276874991205,1.0409808395543025,0.014278621613031506,0.013270699189497304,-0.00872860434016176,-0.01324819338641825
20240808,1.0699139319658921,1.0104582102701642,-0.0283470808041536,-0.029321028903093516,-0.03682825469177731,-0.042180771628314795
20240809,1.0552337323853684,0.9958829849765998,-0.013720916367122915,-0.014424372176329303,-0.05004385365632724,-0.0559967126559926
20240812,1.0478272959652741,0.987919923420091,-0.007018763893523405,-0.00799598113095168,-0.056711371556714796,-0.06354494512915165
20240813,1.0526311399736636,0.9914944726365987,0.004584576128992879,0.0036182580508477002,-0.05238679302800331,-0.060156609087608004
20240814,1.0550965190078685,0.9930836464743846,0.0023421110592134475,0.0016028065527788904,-0.05016737765609747,-0.058650221942067815
20240815,1.063973840538084,1.000484220724789,0.008413753026655035,0.007452115717218488,-0.04217572055503571,-0.051635174465602174
20240816,1.0711626273458577,1.0061931659594898,0.006756544694875188,0.00570618218302843,-0.03570413800112926,-0.046223631995127024
20240819,1.072292868503339,1.0065072687565801,0.0010551536513945248,0.0003121694796950347,-0.0346866577013164,-0.04592589212258147
20240820,1.0969837396633346,1.0288201643892363,0.023026238339585392,0.022168638344977953,-0.012459122609165152,-0.02477536827073945
20240821,1.0893026832079733,1.0207518783414444,-0.0070019784046376765,-0.007842270522158357,-0.019373862506352757,-0.032423343652632663
20240822,1.0678300114849488,0.9998769961275271,-0.01971230958486936,-0.020450496008722063,-0.03870426851564224,-0.052210766201397196
20240823,1.074421911022547,1.0050519842891597,0.006173173133082521,0.005175624783523292,-0.03277002353309599,-0.04730536475339253
20240826,1.0928759827713854,1.0213389741045988,0.017175814788880528,0.016205121794728328,-0.01615706059904709,-0.03186683215603703
20240827,1.0783404066649616,1.0071845694620305,-0.013300297870544875,-0.013858674741142996,-0.02924246475091219,-0.04528387483529894
20240828,1.0694470987606768,0.9977193818089275,-0.00824721752919333,-0.009397669444199952,-0.037248513312215015,-0.054255981392644204
20240829,1.08382767855083,1.0101801640951464,0.013446742533425038,0.012489265532385163,-0.024302641947052117,-0.04244433321859187
20240830,1.1456771754858535,1.0669242459695427,0.0570658031336877,0.05617223926112613,0.0,0.0
20240902,1.157554462156951,1.0769148182486958,0.010367044858042629,0.009363900311473827,0.0,0.0
20240903,1.1718686623743686,1.089211639498717,0.012365897834945017,0.011418564441353363,0.0,0.0
20240904,1.1485554157694395,1.066841447672017,-0.019894078025512796,-0.02053796619084558,-0.019894078025512796,-0.02053796619084558
20240905,1.1531378454930432,1.0698943669728598,0.0039897332428961985,0.0028616429437613444,-0.01598371684705191,-0.01773509557311337
20240906,1.1303465658927578,1.047895040534387,-0.019764575145429064,-0.02056214811254431,-0.03543238061975407,-0.037932572023693156
20240909,1.1353722028705506,1.0518355011269387,0.004446102752409864,0.0037603580894345345,-0.03114381387234222,-0.034314853988321126
20240910,1.1424525079976149,1.057183237682624,0.006236109276907875,0.005084194771858952,-0.02510192082204199,-0.02940512261770656
20240911,1.1543420702745266,1.0674426806049344,0.010407051666200706,0.0097045077491007,-0.01495610614275722,-0.0199859771089127
20240912,1.1542493290247133,1.0665326697534618,-8.034121964495267e-05,-0.0008525149574840629,-0.015035245770593453,-0.020821453721971417
20240913,1.1390000704310046,1.0512453694842427,-0.013211407804407105,-0.014333644625019182,-0.028048016811685783,-0.034856651028763674
20240918,1.1239595207486808,1.0367379582028118,-0.013205047192518915,-0.013800214205508032,-0.04088268861854982,-0.0481758359835881
20240919,1.1525105778823326,1.062167557277065,0.025402211206533076,0.02452847305633088,-0.016518988102996013,-0.024829042622146802
20240920,1.1570276110893385,1.0651921531968007,0.003919298697722784,0.002847569480929568,-0.012664432253833069,-0.02205217556522876
20240923,1.1744508538355933,1.0802235007106367,0.015058623129875714,0.01411139527147709,0.0,-0.008251967259748416
20240924,1.216407130228493,1.1178029030784704,0.03572416526062039,0.03478854361445727,0.0,0.0
20240925,1.2407492962107642,1.1388674286885092,0.020011528523101285,0.018844579444217135,0.0,0.0
20240926,1.284923037388775,1.1783371079191005,0.03560247127515348,0.03465695675926361,0.0,0.0
20240927,1.337176425707076,1.2251496967168267,0.040666551067907175,0.039727670870346676,0.0,0.0
20240930,1.4450121815479737,1.3224460870131896,0.08064437404651081,0.07941591999500064,0.0,0.0
20241008,1.489798299484178,1.3628350561524052,0.030993591962821476,0.030541108280970564,0.0,0.0
20241009,1.4123014825894005,1.2909590781701914,-0.052018328200273745,-0.052740041913168945,-0.052018328200273745,-0.052740041913168945
20241010,1.4001935963582293,1.279684996741982,-0.00857315975408579,-0.00873310519198578,-0.060145526516558134,-0.061012562771297296
20241011,1.3799137292461545,1.259998170462302,-0.014483616526186682,-0.015384119005694252,-0.07375801830091333,-0.0754580572504755
20241014,1.438655658476177,1.3123019066612642,0.04256927660406218,0.04151096201970805,-0.034328567179670255,-0.037079431779372896
20241015,1.420787727842363,1.2953351520138106,-0.012419879995981487,-0.012929002511792631,-0.046322090490846235,-0.049529034224554125
20241016,1.4373869258065897,1.3091021572624464,0.01168309497537301,0.010628141471520136,-0.03518018089813579,-0.03942729433572034
20241017,1.4468053325320254,1.3168465743055981,0.006552450531126519,0.005915823299341705,-0.028858246762020312,-0.03374471594283979
20241018,1.5195024728435182,1.381349796251393,0.05024666323579763,0.04898309583241223,0.0,0.0
20241021,1.5769583871284951,1.4320688890893731,0.037812320356054974,0.03671705239007372,0.0,0.0
20241022,1.5663660302123859,1.4214314028238269,-0.006716953980882789,-0.0074280548558739445,-0.006716953980882789,-0.0074280548558739445
20241023,1.571239896288612,1.4243671498113177,0.0031115754441926047,0.00206534552540405,-0.0036262788457569473,-0.00537805083032894
20241024,1.584876358153663,1.4353005782811956,0.008678790487220533,0.007675990331092786,0.0,0.0
20241025,1.6188555315152016,1.4649300371163823,0.021439636717859534,0.020643382496695173,0.0,0.0
20241028,1.6689192132200925,1.5084048183124275,0.030925354814109296,0.02967703582733705,0.0,0.0
20241029,1.6777568878511437,1.5149581523814073,0.005295447832971645,0.004344545966322055,0.0,0.0
20241030,1.6879953333306,1.5231244048611194,0.0061024607042856616,0.005390414558234191,0.0,0.0
20241031,1.7497953673303939,1.5771556353651393,0.03661149576631573,0.03547394443393914,0.0,0.0
20241101,1.6874170215013042,1.5199269015418002,-0.035648937580774476,-0.036286040857400614,-0.035648937580774476,-0.036286040857400614
20241104,1.7004821817789044,1.5308695363540874,0.007742697928918574,0.007199448079501014,-0.02818225860703072,-0.029347832245062988
20241105,1.7550461513980236,1.5781789721618655,0.0320873515781499,0.030903636583199612,0.0,0.0
20241106,1.7705410846701213,1.590700613872954,0.008828789635962009,0.007934234286454789,0.0,0.0
20241107,1.8310641185972751,1.6439659694513244,0.03418335471070422,0.033485468675769736,0.0,0.0
20241108,1.8196087841647908,1.6324719996119792,-0.006256107755123308,-0.006991610564287654,-0.006256107755123308,-0.006991610564287654
20241111,1.8391919498948108,1.6481756347879597,0.01076229456597666,0.009619543354932425,0.0,0.0
20241112,1.8105600886189768,1.6213558168848756,-0.015567630816061162,-0.01627242712305632,-0.015567630816061162,-0.01627242712305632
20241113,1.8192624071241523,1.6276740941751833,0.004806423470768761,0.003896909749549593,-0.010836031971430904,-0.012438929553411304
20241114,1.7499001361114896,1.5643486683138241,-0.03812658951289438,-0.038905470135561115,-0.04854948054140196,-0.050860457286713845
20241115,1.7381357761590892,1.5525574343504585,-0.006722875042768139,-0.007537471793980011,-0.05494596349309888,-0.05801456981846642
20241118,1.6846675971215843,1.5034880515367528,-0.030761796501110106,-0.03160551856442895,-0.08401752344667679,-0.08778650781949049
20241119,1.7535615210592774,1.563586352797555,0.040894669105884685,0.03997258322031505,-0.04655872316123988,-0.05132297808861075
20241120,1.8396696979586957,1.638939874583439,0.04910473676874627,0.048192747174508055,0.0,-0.005603626221369895
20241121,1.8455683918169776,1.6422502028801063,0.0032063874644601142,0.00201979849779943,0.0,-0.0035951459193945823
20241122,1.7920080363234032,1.593496363491904,-0.029021062416897947,-0.029687217759328033,-0.029021062416897947,-0.033175633798936954
20241125,1.7800691938223094,1.581862652267298,-0.006662270625520383,-0.007300745386774721,-0.03548998687075677,-0.0402341723303008
20241126,1.7464018891666269,1.550699065691518,-0.01891348087620648,-0.019700564098351414,-0.053732228558986406,-0.05914210053771496
20241127,1.8135151329530936,1.6086771688275348,0.03842943838001278,0.037388365298435255,-0.01736768954540191,-0.02396496169870055
20241128,1.8162690485362547,1.6101057314872431,0.0015185512009909807,0.000888035640332685,-0.015875512070228637,-0.02309820779847549
20241129,1.8443170223716856,1.6333342715136983,0.01544263161784043,0.014426717185211935,-0.00067804013703332,-0.00900472192465751
20241202,1.8871135523890197,1.6696592864309654,0.023204541029665293,0.022239792276937065,0.0,0.0
20241203,1.9057301794065893,1.6846294351216318,0.009865133443613727,0.00896599013482935,0.0,0.0
20241204,1.8685354798104123,1.650741069136764,-0.019517295784106548,-0.020116213855910003,-0.019517295784106548,-0.020116213855910003
20241205,1.929757319355115,1.7030465519393254,0.03276461175407519,0.03168606135783247,0.0,0.0
20241206,1.9246443588625426,1.6970992530994948,-0.002649535483705834,-0.003492152832263007,-0.002649535483705834,-0.003492152832263007
20241209,1.9241989294436386,1.6951328230768647,-0.00023143466316410954,-0.0011587006588086313,-0.0028803569525176487,-0.004646807131284181
20241210,1.9575960726944874,1.7227159572854687,0.017356388021952274,0.016271960422863607,0.0,0.0
20241211,1.962555063628999,1.7256229559710916,0.0025332043743251376,0.0016874509540176774,0.0,0.0
20241212,2.007022453506342,1.7632466910749742,0.022657906879370415,0.021802987132093277,0.0,0.0
20241213,2.0050994421059887,1.7599677984480273,-0.0009581414482900952,-0.0018595767929375784,-0.0009581414482900952,-0.0018595767929375784
20241216,1.9752981157109337,1.732124338530495,-0.014862767286870415,-0.01582043713645509,-0.015806668101786547,-0.017650594611639536
20241217,1.8739486582403106,1.6422249839376761,-0.05130843626312387,-0.051901213205680086,-0.06630408894207762,-0.0686357205431739
20241218,1.9060193631825506,1.6689399576170767,0.017113972040384118,0.01626754795517993,-0.050324843226011384,-0.05348470746336853
20241219,1.9349421331043897,1.692676589736073,0.015174436566869787,0.014222580033908194,-0.03591405780041235,-0.04002281796194829
20241220,1.9614559721808802,1.7142301608919135,0.013702652199707899,0.012733425443782753,-0.022703523443823648,-0.027799020086734183
20241223,1.8526035645221821,1.6181418731876247,-0.05549571808010989,-0.056053317632851596,-0.07693929318746995,-0.08229411041678203
20241224,1.842506615241491,1.608050865311227,-0.005450140264247616,-0.006236170043927625,-0.08197010351201384,-0.08801708039453693
20241225,1.793298809197796,1.563831239145785,-0.026706990160383026,-0.027498897652645904,-0.10648791892445597,-0.11309560536172869
20241226,1.7975296592127994,1.566076258049819,0.0023592554644567,0.0014355889867376792,-0.10437989566462047,-0.11182237518049665
20241227,1.815267626612158,1.5800623344820295,0.009867969247932429,0.008930648402541319,-0.09554194401720884,-0.10389037309422955
20241230,1.759582023395734,1.5304973912727236,-0.030676249826781854,-0.03136897964570118,-0.12328732530038233,-0.1320004177409535
20241231,1.7738210475177683,1.541286675280761,0.008092276422871691,0.007049527865621075,-0.11619272399327785,-0.1258814304984709
20250102,1.7940053883187834,1.5574053478891838,0.011379017533510893,0.01045793288616248,-0.10613586550335286,-0.11673995716407548
20250103,1.8411312414210035,1.5968648694624124,0.02626851257474927,0.025336706096912742,-0.08265538424621033,-0.09436105705159503
20250106,1.8007011158062165,1.5603359738670435,-0.02195939360823762,-0.022875383067113453,-0.10279971573794522,-0.11507789479203556
20250107,1.858280427928459,1.6085904727449742,0.03197605178162122,0.030925710671362516,-0.07411079298989653,-0.08771104979968114
20250108,1.8938301953214094,1.6379051987128488,0.019130464303807937,0.018223859002378884,-0.056398102565908714,-0.07108562460180212
20250109,1.9179643522564218,1.6568875112374513,0.012743569616026962,0.011589384135003433,-0.04437324609614224,-0.060320079076785604
20250110,1.8290081516326953,1.5788655915952154,-0.04638052866784126,-0.04708944880872745,-0.0886957201513362,-0.10456908860968839
20250113,1.8045594456000835,1.5566158035260442,-0.013367193585653081,-0.014092262310112846,-0.10087730087550739,-0.117187735893584
20250114,1.9394124774223642,1.6705590890351387,0.07472906040922189,0.07319936316398068,-0.03368670637733051,-0.052566440367642464
20250115,1.9516598650145407,1.6796121926839318,0.006314998864220156,0.005419205886348921,-0.027584439025622576,-0.04743210284435817
20250116,2.001786651712277,1.7209414873283766,0.025684181755391444,0.02460645071789025,-0.002608741015785676,-0.02399278782755354
20250117,1.9520377343599922,1.6765997834857425,-0.02485225751192366,-0.025765956698197257,-0.02739616542420309,-0.04914054739351703
20250120,1.965434475404914,1.686633992058462,0.006862951883106927,0.005984856178293141,-0.02072123210618404,-0.04344979032389662
20250121,1.9374358471550361,1.6610950593895457,-0.014245515991628044,-0.015141953019544685,-0.034671563454477305,-0.0579338286596478
20250122,1.89599159938143,1.624308802785309,-0.02139128778610322,-0.02214578653780097,-0.05532118184873158,-0.07879662499463469
20250123,1.867578060960211,1.5987942428922577,-0.014986109870153919,-0.01570794903610684,-0.06947824240955369,-0.09326684066110857
20250124,1.8903358900987293,1.6166119636087117,0.012185744528834919,0.011144473903171859,-0.05813914199303394,-0.0831617766297158
20250127,1.830029299765886,1.5639073136429598,-0.03190257913882888,-0.0326019175610337,-0.08818693255336651,-0.11305246080483833
20250205,1.8656159221906143,1.5928588402688004,0.019445930417223867,0.018512303365600946,-0.07045587909028383,-0.09663301888988418
20250206,1.9209519366492225,1.6381736780776255,0.02966098959620389,0.028448746783599432,-0.04288468059076822,-0.0709333603916178
20250207,1.948743021844231,1.66013225303203,0.014467350621736763,0.013404302149557568,-0.02903775767943928,-0.05847987043723302
20250210,2.019624775053588,1.7189112438811134,0.03637306325914458,0.03540620980149667,0.0,-0.02514421119760135
20250211,2.0329690135833527,1.7285446813395753,0.006607286014012503,0.005604383293642767,0.0,-0.019680745701126323
20250212,2.086605019405861,1.7719979410053275,0.02638309067385558,0.025138638378775946,0.0,0.0
20250213,2.0587511550776254,1.7470850910212246,-0.013348891653757522,-0.01405918675614759,-0.013348891653757522,-0.01405918675614759
20250214,2.147120370868133,1.8202769113338044,0.04292369943426966,0.041893678040487936,0.0,0.0
20250217,2.170793554818116,1.8383117144359256,0.011025550440104892,0.009907725022401115,0.0,0.0
20250218,2.0702403813799197,1.7523900985545313,-0.0463209286829771,-0.046739415957950725,-0.0463209286829771,-0.046739415957950725
20250219,2.107550000744081,1.7822230585939702,0.01802187789385723,0.01702415464687168,-0.029133840909774555,-0.030510960356451733
20250220,2.14577600218802,1.8123258034807748,0.01813764865860512,0.01689055965337638,-0.011524611621666625,-0.014135747899057693
20250221,2.202333432512604,1.8584832378494522,0.02635756494010222,0.025468618434956403,0.0,0.0
20250224,2.191535942519848,1.8476013748363953,-0.004902749889437619,-0.005855238719101319,-0.004902749889437619,-0.005855238719101319
20250225,2.2222307780459376,1.871607124854437,0.014006083555625493,0.012992927124319431,0.0,0.0
20250226,2.274926280738648,1.9145390960952606,0.023712884914251386,0.02293855941810574,0.0,0.0
20250227,2.229456061319527,1.8745707605518325,-0.01998755731300328,-0.020876218001995572,-0.01998755731300328,-0.020876218001995572
20250228,2.129426630941868,1.7890260524094797,-0.04486719075255308,-0.04563429129619534,-0.06395796251891628,-0.06555783788472502
20250303,2.1278954401660553,1.7863806816398087,-0.000719062471354337,-0.0014786653140730355,-0.06463103521967895,-0.06693956509785226
20250304,2.155033354234538,1.8072851113437336,0.012753405809434515,0.011702113619329824,-0.0527018952302849,-0.05602078587492598
20250305,2.188134021492291,1.8334624661995498,0.015359700671319754,0.014484352630091069,-0.038151679894513624,-0.042347858062062094
20250306,2.2377298949043807,1.8732192683219262,0.022665829846320706,0.021684001093725813,-0.016350589533033144,-0.021582127968870934
20250307,2.2428560146614274,1.8756261954377922,0.002290767875389843,0.0012849147756324175,-0.014097277062889213,-0.020324944388355415
20250310,2.233790083672939,1.8663772449063576,-0.004042136868895985,-0.004931126763920934,-0.018082430808418315,-0.02515584627502776
20250311,2.2742588907186168,1.8986815565442865,0.01811665623438352,0.017308564882095867,-0.000293367756872831,-0.00828269299034734
20250312,2.3102190950808383,1.926912450191379,0.015811834135936342,0.014868682718166992,0.0,0.0
20250313,2.281278067732511,1.900856467104405,-0.012527395089907967,-0.013522141643947605,-0.012527395089907967,-0.013522141643947605
20250314,2.276425118490277,1.8954129786288556,-0.00212729404226375,-0.0028637030568865462,-0.014628039679231764,-0.016347121302472734
20250317,2.3045798843437444,1.916945923573829,0.012367973637604113,0.011360555819634799,-0.002440985250750316,-0.005172277866885011
20250318,2.323919805317414,1.9308108311956005,0.008391950786803326,0.007232811030956299,0.0,0.0
20250319,2.3250868445512607,1.9303452667475283,0.0005021856740392572,-0.00024112380174701187,0.0,-0.00024112380174701187
20250320,2.31807213728212,1.922976168662541,-0.003016965704132568,-0.003817502605325873,-0.003016965704132568,-0.004057705916331589
20250321,2.307977215443906,1.9124247117361421,-0.004354878209290702,-0.005487045080614594,-0.0073587053952201,-0.009522486181659406
20250324,2.352285264678745,1.9478152549089245,0.019197784509461302,0.01850558767390842,0.0,0.0
20250325,2.367278862229161,1.9585270266595238,0.006374055806732226,0.005499377686668749,0.0,0.0
20250326,2.385979889705821,1.971421004764927,0.007899799121701134,0.006583507876015915,0.0,0.0
20250327,2.334106810524387,1.9274064913580653,-0.021740786418711022,-0.022326288144682738,-0.021740786418711022,-0.022326288144682738
20250328,2.3138343265659125,1.9091288977421979,-0.008685328309341545,-0.009482998888827532,-0.030237288860302858,-0.03159756686784254
20250331,2.2763602174445543,1.876220777320548,-0.016195675157510303,-0.017237243886763287,-0.045943250709787886,-0.048290155788276556
20250401,2.32557233125324,1.9152321109055341,0.02161877256137057,0.020792506967489688,-0.025317714836242233,-0.028501722221475845
20250402,2.317411892051552,1.9072305287468831,-0.003509002533277683,-0.004177865498959155,-0.028737877444022786,-0.03256051135850502
20250403,2.3080729472095074,1.8972977003637483,-0.004029902873147528,-0.005207985208616095,-0.03265196946229043,-0.03759892190558112
20250407,2.1467095932365536,1.7642542249890312,-0.06991258840759096,-0.07012261457398605,-0.10028177416816708,-0.1050850017703846
20250408,2.1997539038189204,1.806517912935957,0.02470958845550819,0.02395555433468699,-0.07805010708194238,-0.08364681690536879
20250409,2.3812134758345644,1.9527468008856523,0.08249085122686584,0.08094516356720982,-0.001997675626614015,-0.009472458614440571
20250410,2.470643080999689,2.0244629359367012,0.03755631574938123,0.036725772649338184,0.0,0.0
20250411,2.4898047767887515,2.038262952254726,0.007755752312595954,0.006816630758240905,0.0,0.0
20250414,2.549087732443573,2.0845294787226623,0.023810282720752918,0.022698997897575568,0.0,0.0
20250415,2.5293300292705645,2.067420113255465,-0.007750891788282477,-0.008207782927436291,-0.007750891788282477,-0.008207782927436291
20250416,2.529826739874091,2.065615500954252,0.00019638030536861528,-0.0008728812734490887,-0.0075560336054101285,-0.009073499780871463
20250417,2.5520343384911626,2.081863681946971,0.008778308121676792,0.007866023945508172,0.0,-0.0012788482019091552
20250418,2.521547508818261,2.0560783131677316,-0.011946089130966175,-0.012385714301488271,-0.011946089130966175,-0.013648723054933587
20250421,2.557531092949625,2.0829451242561983,0.014270436708221368,0.01306701739734506,0.0,-0.0007600537591988532
20250422,2.531342987381791,2.0599389057354767,-0.01023960398371182,-0.011045043027207435,-0.01023960398371182,-0.011796701959932876
20250423,2.5174171156450713,2.047307228955703,-0.00550137686047969,-0.006132063793058862,-0.01568464892377508,-0.01785642762402584
20250424,2.4649010705251673,2.0031467107467007,-0.020861082096221173,-0.02157004947006791,-0.03621853227114691,-0.03904131306688474
20250425,2.497017940825315,2.0270046446411962,0.013029679237108294,0.01191022792614227,-0.02366076889197055,-0.02759607607790493
20250428,2.441831156637482,1.9814365719635463,-0.022101076362147642,-0.02248049741677627,-0.045238916794049566,-0.04945619997769868
20250429,2.478342383130925,2.0089037573133584,0.014952396030412096,0.013862258191082555,-0.03096295096352908,-0.036279516399856826
20250430,2.597281494807549,2.102944662882324,0.047991396380982154,0.04681205121281318,0.0,0.0
20250506,2.6423387058112326,2.1383825089729434,0.01734783507053872,0.016851535238234794,0.0,0.0
